id,title,price,mileage,highlight,overview
25078358.0,2014 BMW Z4 SDrive35i,Price unavailable*,64K miles,"Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Hard Top, Leather Seats, Navigation System, Run Flat Tires, Front Seat Heaters | Optional MaxCare® plan
Coverage up to 125000 odometer miles or 48 months Learn More","19 city/26 hwy | 6-cyl, Turbo Gas, 3.0L | Rear Wheel Drive | Automatic | Black/Black |  | "
24936090.0,2019 Mitsubishi Mirage LE,"$14,998*",24K miles,"Cosmetic photos available
Not yet available on all cars
Take a closer look at the interior and exterior condition of this car. See Photos | Single Owner
Reported by AutoCheck® View History Report | New Pair of Tires
Replaced 2 tires to meet our standards","36 city/43 hwy | 3-cyl, Gas, 1.2L | Front Wheel Drive | Automatic | Black/Black |  | "
25308077.0,2023 Audi Q7 Premium Plus,"$51,998*",15K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Loaded
Panoramic Sunroof, Third Row Seat, A/C Seat(s), Automated Cruise Control, 4WD/AWD","4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Gray | Leased vehicle | "
25051270.0,2016 Acura ILX Premium A-Spec,"$16,998*",95K miles,"New Pair of Tires
Replaced 2 tires to meet our standards | Loaded
Automated Cruise Control, Sunroof(s), Lane Departure Warning, Leather & Suede Seats, Leather & Suede Seats | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 36 months Learn More","25 city/36 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | White/Black |  | "
25306963.0,2015 Subaru Impreza 2.0I Sport Limited,Price unavailable*,103K miles,"Single Owner
Reported by AutoCheck® View History Report | Loaded
4WD/AWD, Leather Seats, Sunroof(s), Rear View Camera, Front Seat Heaters | Fuel Efficient
28 City / 37 Hwy","28 city/37 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | Blue/Gray |  | "
25344709.0,2015 Hyundai Sonata Sport,Price unavailable*,104K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Leatherette & Cloth, Blind Spot Monitor, Rear View Camera, Front Seat Heaters, Bluetooth Technology | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 36 months Learn More","24 city/35 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Blue/Tan |  | "
25626778.0,2022 Kia K5 EX,"$24,998*",55K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Loaded
Panoramic Sunroof, A/C Seat(s), Navigation System, Apple CarPlay, Lane Departure Warning","4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Gray/Black |  | "
25528558.0,2022 Nissan Altima SV,"$21,998*",19K miles,"Low Mileage
Under 20,000 Miles | Well-Equipped
Apple CarPlay, Lane Departure Warning, Parking Sensors, Blind Spot Monitor, Rear View Camera | Manufacturer Warranty
Balance of 3 Years or 36,000 Miles may apply. See store for details Learn More","27 city/37 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
24475079.0,2020 Tesla Model 3 Standard Range,"$25,998*",52K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Navigation System, Lane Departure Warning, Parking Sensors, Leatherette Seats, Blind Spot Monitor | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More",Electric | Rear Wheel Drive | Automatic | White/Black |  | 
24680700.0,2016 Audi A4 Premium Plus,"$17,998*",73K miles,"Loaded
4WD/AWD, Leather Seats, Navigation System, Sunroof(s), Parking Sensors | Optional MaxCare® plan
Coverage up to 125000 odometer miles or 48 months Learn More","21 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Silver/Gray |  | "
25010800.0,2016 Kia Soul,"$11,998*",99K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Well-Equipped
Bluetooth Technology, Alloy Wheels, Cloth Seats, Cruise Control, Satellite Radio Ready","24 city/30 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | Black/Black |  | "
25515691.0,2020 Ford Fusion Hybrid SE,Price unavailable*,57K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Automated Cruise Control, Navigation System, Apple CarPlay, Lane Departure Warning, Parking Sensors | Fuel Efficient
43 City / 41 Hwy","43 city/41 hwy | 4-cyl, Hybrid, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
25317711.0,2023 Mazda CX-5 2.5 Turbo Signature,"$34,998*",7K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Loaded
Automated Cruise Control, 4WD/AWD, Leather Seats, Navigation System, Sunroof(s)","4-cyl, Turbo Gas, 2.5L | All Wheel Drive | Automatic | White/Black | None | "
25306955.0,2013 Honda Civic LX,"$14,998*",78K miles,"Low Miles Per Year
Less than 9,000 miles per year | The Basics
Rear View Camera, Bluetooth Technology, Cloth Seats, Cruise Control, CD Audio | Fuel Efficient
28 City / 39 Hwy","28 city/39 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Burgundy/Tan |  | "
24972135.0,2015 Honda CR-V EX-L,Price unavailable*,125K miles,"Loaded
4WD/AWD, Leather Seats, Navigation System, Sunroof(s), Rear View Camera | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 36 months Learn More","26 city/33 hwy | 4-cyl, Gas, 2.4L | All Wheel Drive | Automatic | White/Tan |  | "
25079902.0,2013 Mini Cooper S,"$13,998*",64K miles,"Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Leatherette Seats, Front Seat Heaters, Turbo charged engine, Harman Kardon Sound, Bluetooth Technology | Premium Audio
Harman Kardon Sound","4-cyl, Turbo Gas, 1.6L | Automatic | Black/Black |  | "
25306778.0,2023 BMW M2,"$68,998*",4K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Loaded
Leather Seats, Navigation System, Sunroof(s), Apple CarPlay, Lane Departure Warning","6-cyl, Turbo Gas, 3.0L | Rear Wheel Drive | Manual 6 Speed | Blue/Black |  | "
23888847.0,2018 Audi S5 Premium Plus,Price unavailable*,36K miles,"New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year | Loaded
Panoramic Sunroof, A/C Seat(s), 4WD/AWD, Leather Seats, Navigation System","21 city/30 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Gray/Black | None | "
25305495.0,2012 Infiniti G37 Journey,Price unavailable*,81K miles,"New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Leather Seats, Navigation System, Sunroof(s), Rear View Camera, Front Seat Heaters","19 city/27 hwy | 6-cyl, Gas, 3.7L | Rear Wheel Drive | Automatic | Gray/Black |  | "
25079367.0,2019 Jaguar F-Pace 25t Prestige,"$27,998*",48K miles,,"22 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Black |  | "
24826598.0,2013 Nissan Frontier SV,Price unavailable*,121K miles,,"19 city/23 hwy | 4-cyl, Gas, 2.5L | Rear Wheel Drive | Manual 6 Speed | 6 ft | White/Tan |  | "
25516063.0,2018 Subaru Forester 2.5I,"$20,998*",54K miles,,"26 city/32 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Gray/Black |  | "
25305514.0,2014 Nissan Rogue Select S,"$11,998*",99K miles,,"23 city/28 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
23585324.0,2018 Audi Q3 Premium,"$20,998*",48K miles,,"20 city/28 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
25317613.0,2018 Honda Accord EX-L,"$26,998*",16K miles,,"23 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
25378308.0,2021 Toyota RAV4 LE,Price unavailable*,53K miles,,"27 city/35 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
25344921.0,2020 Volkswagen Jetta SE,"$20,998*",34K miles,,"30 city/40 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | White/Brown |  | "
25516464.0,2017 Honda Civic EX-L,"$17,998*",102K miles,,"31 city/40 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | White/Tan |  | "
25306898.0,2015 GMC Terrain SLE,Price unavailable*,86K miles,,"22 city/32 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | White/Black |  | "
25317426.0,2021 Porsche Macan,"$44,998*",10K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
25306081.0,2021 Audi Q5 Premium,"$28,998*",44K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Black |  | "
25277226.0,2021 Dodge Charger GT,Price unavailable*,17K miles,,"6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | Silver/Black |  | "
25039617.0,2013 Infiniti M37 X,Price unavailable*,95K miles,,"17 city/24 hwy | 6-cyl, Gas, 3.7L | All Wheel Drive | Automatic | Silver/Black |  | "
25361754.0,2019 Toyota C-HR XLE,"$21,998*",44K miles,,"27 city/31 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
25344953.0,2019 BMW 530e Plug-in Hybrid iPerformance,Price unavailable*,56K miles,,"4-cyl, Plug-in Hybrid, 2.0L | Rear Wheel Drive | Automatic | Silver/Black |  | "
25010199.0,2014 Volkswagen Beetle 2.5,"$15,998*",86K miles,,"21 city/27 hwy | 5-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Gray |  | "
25317807.0,2018 Tesla Model 3 Long Range,"$27,998*",44K miles,,Electric | Rear Wheel Drive | Automatic | Gray/Black |  | 
25361640.0,2018 Volkswagen Golf SE,"$20,998*",22K miles,,"24 city/33 hwy | 4-cyl, Turbo Gas, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
25040445.0,2019 Toyota Tacoma TRD Off Road,"$37,998*",47K miles,,"18 city/22 hwy | 6-cyl, Gas, 3.5L | Four Wheel Drive | Automatic | Gray/Black |  | "
25079132.0,2015 Ford Mustang,Price unavailable*,82K miles,,"17 city/28 hwy | 6-cyl, Gas, 3.7L | Automatic | Gray/Black |  | "
24915680.0,2012 Mazda CX-9 Touring,"$12,998*",112K miles,,"17 city/24 hwy | 6-cyl, Gas, 3.7L | Front Wheel Drive | Automatic | White/Gray |  | "
25516369.0,2016 Hyundai Elantra SE,Price unavailable*,29K miles,,"28 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Silver/Gray |  | "
25040523.0,2021 Toyota Tacoma TRD Off Road,"$40,998*",14K miles,,"6-cyl, Gas, 3.5L | Four Wheel Drive | Automatic | Silver/Black |  | "
25317496.0,2019 Kia Niro Plug in Hybrid EX,Price unavailable*,39K miles,,"4-cyl, Plug-in Hybrid, 1.6L | Front Wheel Drive | Automatic | Silver/Black |  | "
25344779.0,2018 BMW X2 XDrive28i,"$22,998*",43K miles,,"21 city/31 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
25317278.0,2016 Mazda CX-5 Touring,"$15,998*",103K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
25516408.0,2018 Mazda CX-5 Touring,"$21,998*",39K miles,,"25 city/31 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Blue/Black |  | "
25277255.0,2019 BMW X3 sDrive30i,"$25,998*",50K miles,,"23 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
25039941.0,2012 Honda Civic LX,"$13,599*",82K miles,,"28 city/39 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Blue/Gray |  | "
25152825.0,2019 Nissan Altima S,"$18,998*",47K miles,,"28 city/39 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Blue/Black |  | "
25626652.0,2022 Toyota Camry SE,"$24,998*",37K miles,,"28 city | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Gray |  | "
25317028.0,2021 Ram 1500 Laramie,"$48,998*",31K miles,,"21 city | 6-cyl, Turbo Diesel, 3.0L | Four Wheel Drive | Automatic | 5.5 ft | White/Black |  | "
25344326.0,2020 Chevrolet Silverado 1500 LT,Price unavailable*,29K miles,,"20 city/23 hwy | 8-cyl, Gas, 5.3L | Rear Wheel Drive | Automatic | 5.5 ft | Black/Black |  | "
25305910.0,2015 Audi A3 Premium,"$18,998*",29K miles,,"24 city/33 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Silver/Black |  | "
24750558.0,2018 Mercedes-Benz GLC300,"$27,998*",33K miles,,"22 city/28 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
25344796.0,2021 Subaru Ascent Limited,"$34,998*",18K miles,,"20 city/26 hwy | 4-cyl, Turbo Gas, 2.4L | All Wheel Drive | Automatic | White/Tan |  | "
25344074.0,2013 Hyundai Tucson GLS,"$12,599*",128K miles,,"21 city/30 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Black/Black |  | "
25317501.0,2021 BMW X5 xDrive40i,"$47,998*",17K miles,,"6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | White/Cream |  | "
25344959.0,2018 Honda Civic LX-P,"$21,998*",43K miles,,"30 city/39 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Tan |  | "
25378659.0,2018 Toyota RAV4 LE,"$23,998*",37K miles,,"23 city/30 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
25079874.0,2021 Ford Mustang Ecoboost,"$24,998*",34K miles,,"21 city | 4-cyl, Turbo Gas, 2.3L | Automatic | Black/Black |  | "
25344639.0,2023 Toyota Corolla SE,"$24,998*",11K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Gray |  | "
24984793.0,2013 BMW Activehybrid 3,"$17,998*",53K miles,,"25 city/33 hwy | 6-cyl, Turbo Hybrid, 3.0L | Rear Wheel Drive | Automatic | Black/Tan |  | "
25516684.0,2021 BMW 228 I xDrive Gran Coupe,"$23,998*",62K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
24786723.0,2016 Mazda MX-5 Miata Club,Price unavailable*,121K miles,,"27 city/36 hwy | 4-cyl, Gas, 2.0L | Rear Wheel Drive | Automatic | Red/Black |  | "
25344864.0,2014 Dodge Charger SE,"$16,998*",74K miles,,"18 city/27 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | Silver/Black |  | "
25305894.0,2014 BMW 528 I,"$18,998*",50K miles,,"23 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Gray/Black |  | "
25317645.0,2018 BMW X3 XDrive30i,Price unavailable*,49K miles,,"22 city/29 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Green/Tan |  | "
25317672.0,2019 Subaru Crosstrek Limited,Price unavailable*,51K miles,,"27 city/33 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | Gray/Black |  | "
24679413.0,2016 Ford Escape SE,"$13,998*",78K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
4WD/AWD, Navigation System, Parking Sensors, Rear View Camera, Turbo charged engine | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 48 months Learn More","22 city/29 hwy | 4-cyl, Turbo Gas, 1.6L | Four Wheel Drive | Automatic | Red/Gray |  | "
24914685.0,2020 Hyundai Kona SE,"$16,998*",59K miles,,"27 city/33 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Black/Gray |  | "
25039664.0,2020 Ford Escape S,"$20,998*",23K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Lane Departure Warning, Blind Spot Monitor, Rear View Camera, Turbo charged engine, Bluetooth Technology","27 city/33 hwy | 3-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Gray/Gray |  | "
25372370.0,2020 Kia Soul LX,"$17,998*",35K miles,,"29 city/35 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
24228582.0,2014 Dodge Avenger SXT,Price unavailable*,84K miles,,"21 city/30 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
25317475.0,2019 Kia Soul +,"$17,998*",29K miles,,"25 city/30 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
25306534.0,2014 Chevrolet Cruze LT,"$12,998*",70K miles,,"26 city/38 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Red/Black |  | "
24964739.0,2021 Tesla Model 3 Performance,Price unavailable*,51K miles,,Electric | All Wheel Drive | Automatic | Black/White |  | 
25223544.0,2020 Tesla Model 3 Standard Range Plus,"$27,998*",58K miles,,Electric | Rear Wheel Drive | Automatic | White/Black |  | 
25144682.0,2013 Honda Odyssey EX,Price unavailable*,95K miles,,"18 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Burgundy/Tan |  | "
25344357.0,2019 Honda Odyssey EX,"$27,998*",44K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Gray/Gray |  | "
25306324.0,2013 Ford F150 STX,Price unavailable*,119K miles,,"15 city/21 hwy | 8-cyl, Gas, 5.0L | Rear Wheel Drive | Automatic | Red/Gray |  | "
25371942.0,2020 Honda Civic Sport,Price unavailable*,42K miles,,"29 city/37 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
24679115.0,2015 Hyundai Accent Sport,"$10,998*",110K miles,,"26 city/37 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | Blue/Black |  | "
25306008.0,2023 Tesla Model 3 Long Range,"$39,998*",12K miles,,Electric | All Wheel Drive | Automatic | White/Black |  | 
25276121.0,2017 Honda Civic LX,Price unavailable*,74K miles,,"31 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Tan |  | "
25405749.0,2016 Hyundai Elantra SE,Price unavailable*,126K miles,,"28 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Blue/Gray |  | "
25039721.0,2018 Ford Fiesta S,Price unavailable*,57K miles,,"27 city/35 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | Silver/Black |  | "
25229597.0,2020 Honda CR-V EX,"$28,998*",23K miles,,"27 city/32 hwy | 4-cyl, Turbo Gas, 1.5L | All Wheel Drive | Automatic | White/Tan |  | "
25040545.0,2013 Ford Escape SE,"$15,998*",52K miles,,"23 city/33 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | White/Gray |  | "
25516403.0,2020 Subaru Forester Sport,"$27,998*",41K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Blue/Black |  | "
25458924.0,2021 BMW X5 xDrive40i,Price unavailable*,57K miles,,"6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Gray/Gray |  | "
25515816.0,2020 Honda CR-V EX-L,"$28,998*",36K miles,,"27 city/32 hwy | 4-cyl, Turbo Gas, 1.5L | All Wheel Drive | Automatic | Blue/Black |  | "
25529653.0,2021 BMW X3 XDrive30i,"$29,998*",58K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Brown |  | "
25306733.0,2012 Subaru Impreza WRX Premium,Price unavailable*,98K miles,,"19 city/25 hwy | 4-cyl, Turbo Gas, 2.5L | All Wheel Drive | Manual 5 Speed | White/Black |  | "
25515857.0,2019 Chrysler Pacifica Hybrid Limited,"$29,998*",50K miles,,"6-cyl, , 3.6L | Automatic | Black/Black |  | "
25010257.0,2014 Audi A4 Premium Plus,"$16,998*",58K miles,,"20 city/29 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
24762063.0,2015 Volvo S60 T5 Premier,Price unavailable*,79K miles,,"25 city/37 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
25082649.0,2022 Audi e-tron Premium Plus,"$41,998*",19K miles,,Electric | All Wheel Drive | Automatic | White/Gray |  | 
24914067.0,2019 Hyundai Tucson SE,"$15,998*",85K miles,,"22 city/25 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | White/Tan |  | "
25317308.0,2014 Volkswagen Passat SE,"$12,998*",93K miles,,"24 city/34 hwy | 4-cyl, Turbo Gas, 1.8L | Front Wheel Drive | Automatic | Black/Black |  | "
24759732.0,2013 Honda Pilot EX-L,Price unavailable*,120K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
25305692.0,2015 Ford Edge SEL,"$14,599*",99K miles,,"20 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
24914977.0,2012 Ford Focus Titanium,"$12,998*",43K miles,,"28 city/38 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Black |  | "
25086118.0,2015 Chevrolet Tahoe LT,Price unavailable*,79K miles,"New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Third Row Seat, Leather Seats, Navigation System, Running Boards, Lane Departure Warning","16 city/23 hwy | 8-cyl, Gas, 5.3L | Rear Wheel Drive | Automatic | Silver/Gray | None | "
